time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-20T19:34:46.646Z,-23.6854,-179.8578,509.941,4.7,mb,124,27,4.981,0.9,us,us6000ices,2022-08-20T19:53:08.040Z,"south of the Fiji Islands",earthquake,5.47,7.404,0.035,250,reviewed,us,us
2022-08-20T13:05:36.051Z,-19.3598,-172.4942,10,4.7,mb,19,159,1.591,1.32,us,us6000iccn,2022-08-20T13:24:59.040Z,"175 km ESE of Neiafu, Tonga",earthquake,12.27,1.945,0.127,19,reviewed,us,us
2022-08-20T05:17:02.868Z,11.1102,-62.3945,129.348,4.5,mb,47,89,1.248,0.79,us,us6000icbb,2022-08-20T05:36:59.040Z,"59 km N of Güiria, Venezuela",earthquake,11.21,9.219,0.091,35,reviewed,us,us
2022-08-20T04:07:49.999Z,24.0783,122.3071,30.44,4.9,mb,50,88,0.658,0.78,us,us6000icaz,2022-08-20T04:42:19.040Z,"72 km E of Hualien City, Taiwan",earthquake,3.05,5.404,0.069,69,reviewed,us,us
2022-08-20T02:34:31.997Z,-5.4642,147.3024,185.127,4.8,mb,42,56,5.007,0.64,us,us6000icav,2022-08-20T02:50:26.040Z,"135 km NNW of Finschhafen, Papua New Guinea",earthquake,9.36,7.512,0.109,27,reviewed,us,us
2022-08-19T22:02:15.823Z,-44.0696,39.0143,10,4.5,mb,12,143,9.365,0.36,us,us7000i2pf,2022-08-27T20:58:44.040Z,"Prince Edward Islands region",earthquake,8.18,1.948,0.18,9,reviewed,us,us
2022-08-19T19:42:42.351Z,28.1333,81.2365,10,4.9,mb,64,52,3.591,0.88,us,us6000ic7w,2022-08-20T05:10:59.052Z,"13 km SW of Gulariy?, Nepal",earthquake,4.33,1.883,0.072,61,reviewed,us,us
2022-08-19T19:22:27.239Z,12.353,123.6683,36.41,4.6,mb,112,103,5.577,0.79,us,us6000ic82,2022-08-19T22:00:28.040Z,"2 km NNE of Mobo, Philippines",earthquake,9.47,6.799,0.06,94,reviewed,us,us
2022-08-19T19:06:51.715Z,-7.782,-74.675,155.515,4.6,mb,28,100,1.953,0.67,us,us6000ic7m,2022-08-19T21:46:14.040Z,"62 km SE of Contamana, Peru",earthquake,6.53,11.357,0.114,26,reviewed,us,us
2022-08-19T18:36:38.984Z,44.2503,149.3997,50.257,4.6,mb,102,123,4.897,0.69,us,us6000ic7d,2022-08-19T20:36:39.040Z,"162 km SE of Kuril’sk, Russia",earthquake,9.7,6.916,0.055,110,reviewed,us,us
2022-08-19T18:24:32.679Z,-26.9204,26.7159,5,4.7,mb,68,52,2.126,0.86,us,us6000ic78,2022-08-20T16:33:42.057Z,"7 km NNE of Orkney, South Africa",earthquake,5.76,1.005,0.081,52,reviewed,us,us
2022-08-19T18:17:31.103Z,-8.8821,119.2939,122.09,4.6,mb,65,72,1.501,0.96,us,us6000ic76,2022-08-19T19:15:40.040Z,"38 km SW of Komodo, Indonesia",earthquake,6.37,6.697,0.077,54,reviewed,us,us
2022-08-19T17:51:56.605Z,-57.9978,-25.7048,57.153,5.2,mb,112,51,7.08,0.63,us,us6000ic6u,2022-08-20T16:31:26.040Z,"South Sandwich Islands region",earthquake,5.66,5.399,0.056,105,reviewed,us,us
2022-08-19T16:35:59.148Z,37.8112,141.8779,56.795,4.5,mb,41,120,3.04,1.03,us,us6000ic6e,2022-08-28T16:47:25.040Z,"84 km SE of Ishinomaki, Japan",earthquake,8.9,6.268,0.099,30,reviewed,us,us
2022-08-19T15:01:15.302Z,20.6417,120.9024,23.962,4.7,mb,62,100,2.172,0.97,us,us6000ic3x,2022-08-28T16:27:41.040Z,"113 km W of Basco, Philippines",earthquake,9.27,5.467,0.078,50,reviewed,us,us
2022-08-19T12:47:51.671Z,2.5844,132.8355,10,4.5,mb,39,146,5.498,0.62,us,us7000i2pb,2022-08-28T06:30:28.040Z,"196 km ESE of Tobi Village, Palau",earthquake,10.23,1.896,0.101,29,reviewed,us,us
2022-08-19T12:40:52.797Z,-11.4289,166.2314,35,4.7,mb,59,65,4.105,0.58,us,us6000ic31,2022-08-30T04:39:27.040Z,"91 km SSE of Lata, Solomon Islands",earthquake,6.48,1.904,0.053,110,reviewed,us,us
2022-08-19T12:28:29.466Z,29.6766,-42.8319,10,4.5,mb,71,96,16.488,0.44,us,us7000i2p9,2022-08-28T06:17:07.040Z,"northern Mid-Atlantic Ridge",earthquake,12.73,1.913,0.068,63,reviewed,us,us
2022-08-19T11:05:24.492Z,-20.5227,-11.7158,10,5.3,mww,91,45,7.264,0.38,us,us6000ic2r,2022-08-30T04:34:14.040Z,"",earthquake,10.04,1.853,0.086,13,reviewed,us,us
2022-08-19T09:44:41.524Z,-28.7362,-71.5278,37.371,4.8,mb,63,147,0.664,0.61,us,us6000ic2i,2022-08-19T10:04:51.040Z,"77 km WSW of Vallenar, Chile",earthquake,4.97,6.985,0.039,199,reviewed,us,us
2022-08-19T07:12:43.215Z,-20.502,-11.6295,10,5.4,mww,48,49,7.188,0.79,us,us6000ic29,2022-08-20T07:15:43.855Z,"southern Mid-Atlantic Ridge",earthquake,11.01,1.865,0.078,16,reviewed,us,us
2022-08-19T04:58:08.821Z,-56.1742,-27.4201,129.747,5.2,mww,111,39,5.525,0.84,us,us6000ic18,2022-08-19T16:20:21.040Z,"South Sandwich Islands region",earthquake,10.24,4.548,0.098,10,reviewed,us,us
2022-08-19T02:42:12.127Z,-20.4533,-11.7672,10,5.4,mww,33,57,7.261,0.79,us,us6000ic0i,2022-08-25T15:46:39.040Z,"southern Mid-Atlantic Ridge",earthquake,11.93,1.836,0.075,17,reviewed,us,us
2022-08-19T02:35:20.372Z,52.4686,157.9938,114.956,4.5,mb,37,219,0.665,0.67,us,us6000ic0h,2022-08-19T02:52:22.040Z,"57 km SSW of Paratunka, Russia",earthquake,10.55,6.335,0.043,159,reviewed,us,us
2022-08-19T01:27:44.264Z,-8.9646,67.4017,10,4.6,mb,19,68,5.188,0.51,us,us7000i2nv,2022-08-26T22:00:13.040Z,"Mid-Indian Ridge",earthquake,11.48,1.876,0.193,8,reviewed,us,us
2022-08-19T01:00:28.480Z,-20.2129,-11.8749,10,4.7,mb,23,97,7.202,1,us,us7000i2nr,2022-08-26T22:41:21.040Z,"southern Mid-Atlantic Ridge",earthquake,6.72,1.809,0.142,16,reviewed,us,us
2022-08-19T00:46:13.186Z,-20.3709,-11.7278,10,4.6,mb,30,61,7.182,0.52,us,us7000i2nq,2022-08-27T20:48:16.040Z,"southern Mid-Atlantic Ridge",earthquake,11.88,1.877,0.109,25,reviewed,us,us
2022-08-19T00:22:26.707Z,0.6951,-77.9832,10,4.6,mwr,172,98,0.197,0.59,us,us6000ibzn,2022-08-19T01:00:04.173Z,"9 km NNW of El Ángel, Ecuador",earthquake,6.52,1.908,0.071,19,reviewed,us,us
2022-08-18T23:59:56.128Z,-20.5391,-11.1472,10,4.8,mb,39,49,6.861,0.47,us,us7000i2n0,2022-08-27T04:02:11.040Z,"southern Mid-Atlantic Ridge",earthquake,11.09,1.832,0.097,33,reviewed,us,us
2022-08-18T23:55:13.515Z,-20.3537,-12.0464,10,4.6,mb,22,123,7.414,0.78,us,us7000i2n3,2022-08-27T04:33:20.040Z,"southern Mid-Atlantic Ridge",earthquake,8.62,1.771,0.157,12,reviewed,us,us
2022-08-18T23:51:40.378Z,-20.3885,-11.7274,10,4.7,mb,39,63,7.192,0.66,us,us7000i2mz,2022-08-27T03:37:49.040Z,"southern Mid-Atlantic Ridge",earthquake,6.49,1.838,0.1,30,reviewed,us,us
2022-08-18T23:20:05.048Z,-20.3875,-11.9424,10,4.6,mb,32,83,27.791,0.63,us,us7000i2mx,2022-08-27T03:26:04.040Z,"southern Mid-Atlantic Ridge",earthquake,9.49,1.791,0.107,26,reviewed,us,us
2022-08-18T23:02:55.629Z,-20.308,-11.8524,10,4.9,mb,21,80,7.239,0.47,us,us7000i2n2,2022-08-27T04:15:33.040Z,"southern Mid-Atlantic Ridge",earthquake,9.97,1.841,0.145,15,reviewed,us,us
2022-08-18T23:01:56.675Z,-20.3679,-11.7136,10,4.7,mb,16,86,7.169,0.5,us,us7000i2n7,2022-08-27T05:18:49.040Z,"southern Mid-Atlantic Ridge",earthquake,7.86,1.862,0.174,10,reviewed,us,us
2022-08-18T22:59:53.244Z,-20.1355,-12.0859,10,4.9,mb,29,71,7.322,0.49,us,us7000i2n6,2022-08-29T04:06:34.040Z,"southern Mid-Atlantic Ridge",earthquake,10.88,1.876,0.115,24,reviewed,us,us
2022-08-18T22:58:47.182Z,-20.2116,-11.9587,10,4.9,mb,34,70,7.266,0.62,us,us7000i2n5,2022-08-29T04:02:40.040Z,"southern Mid-Atlantic Ridge",earthquake,10.41,1.871,0.108,27,reviewed,us,us
2022-08-18T22:57:37.494Z,-20.1642,-11.8118,10,4.9,mb,27,70,7.125,0.65,us,us7000i2n4,2022-08-29T03:57:35.040Z,"southern Mid-Atlantic Ridge",earthquake,12.14,1.88,0.123,21,reviewed,us,us
2022-08-18T21:24:29.306Z,-20.2238,-12.4116,10,5.1,mb,37,69,7.626,0.89,us,us6000ibyx,2022-08-18T21:53:20.040Z,"",earthquake,11.3,1.858,0.101,32,reviewed,us,us
2022-08-18T18:20:39.573Z,4.2861,125.8045,102.101,4.5,mb,60,81,2.774,0.87,us,us7000i2ml,2022-08-26T21:38:50.040Z,"129 km SSE of Sarangani, Philippines",earthquake,3.82,6.245,0.077,50,reviewed,us,us
2022-08-18T17:43:25.462Z,-22.3032,171.6682,129.509,4.9,mb,104,83,3.917,0.8,us,us6000ibwu,2022-08-26T21:22:21.040Z,"southeast of the Loyalty Islands",earthquake,8.89,5.127,0.036,247,reviewed,us,us
2022-08-18T16:57:45.375Z,-10.3387,161.5264,81.14,4.5,mb,44,109,1.794,0.67,us,us6000ibwm,2022-08-18T22:15:19.040Z,"45 km WNW of Kirakira, Solomon Islands",earthquake,10.12,6.263,0.083,42,reviewed,us,us
2022-08-18T14:01:39.759Z,-59.9311,-26.2502,47.218,4.6,mb,21,186,7.938,0.74,us,us7000i2mg,2022-08-28T16:21:09.040Z,"South Sandwich Islands region",earthquake,10.23,10.166,0.122,20,reviewed,us,us
2022-08-18T09:39:19.617Z,27.5546,139.7887,496.853,4.8,mb,122,45,5.542,0.62,us,us6000ibu2,2022-08-18T10:04:50.040Z,"Bonin Islands, Japan region",earthquake,10.78,6.395,0.026,455,reviewed,us,us
2022-08-18T07:46:27.540Z,0.3403,124.3752,166.522,5.4,mww,83,47,2.111,1,us,us6000ibtm,2022-08-19T07:49:38.114Z,"118 km SSW of Tomohon, Indonesia",earthquake,6.32,4.939,0.071,19,reviewed,us,us
2022-08-18T07:11:36.926Z,26.4858,127.7992,41.089,4.8,mb,64,113,0.549,0.92,us,us6000ibtg,2022-08-18T23:39:40.236Z,"7 km NNW of Ishikawa, Japan",earthquake,7.48,7.982,0.054,104,reviewed,us,us
2022-08-18T05:46:08.645Z,37.572,141.6334,47.086,5.1,mww,130,61,2.926,0.5,us,us6000ibsp,2022-08-19T17:21:54.609Z,"56 km E of Namie, Japan",earthquake,7.56,5.533,0.08,15,reviewed,us,us
2022-08-18T04:06:45.411Z,35.5094,141.3104,35,4.9,mb,71,117,2.69,0.65,us,us6000ibs8,2022-08-30T01:28:13.706Z,"49 km ESE of Hasaki, Japan",earthquake,6.63,1.901,0.091,38,reviewed,us,us
2022-08-18T02:10:22.728Z,-34.3573,-70.5921,105.85,5.3,mww,127,34,0.368,0.64,us,us6000ibrs,2022-08-30T00:41:55.969Z,"20 km SSE of Machalí, Chile",earthquake,4.61,2.835,0.051,37,reviewed,us,us
2022-08-18T02:09:43.413Z,-55.9236,-27.1353,10,4.7,mb,18,79,18.846,0.84,us,us7000i2m6,2022-08-30T00:21:18.040Z,"South Sandwich Islands region",earthquake,7.95,1.923,0.134,17,reviewed,us,us
2022-08-17T22:15:59.389Z,-43.8372,-82.3852,10,4.5,mb,20,142,7.676,0.7,us,us7000i2lq,2022-08-31T02:46:35.040Z,"West Chile Rise",earthquake,5.75,1.94,0.15,13,reviewed,us,us
2022-08-17T17:50:43.302Z,-0.3596,-80.7807,10,4.5,mb,74,84,2.194,0.78,us,us6000ibnk,2022-08-26T16:15:45.040Z,"47 km WNW of Bahía de Caráquez, Ecuador",earthquake,8.02,1.828,0.055,110,reviewed,us,us
2022-08-17T17:10:19.673Z,0.4434,-25.1009,10,4.9,mb,42,59,12.453,0.77,us,us7000i2lb,2022-08-26T13:38:27.040Z,"central Mid-Atlantic Ridge",earthquake,4.64,1.834,0.096,34,reviewed,us,us
2022-08-17T16:11:28.460Z,-0.2636,129.7504,10,4.9,mb,63,53,1.631,0.57,us,us6000ibmm,2022-08-30T05:17:14.040Z,"181 km WNW of Sorong, Indonesia",earthquake,5.96,1.852,0.078,51,reviewed,us,us
2022-08-17T15:55:41.880Z,-0.317,129.6944,19.012,4.5,mb,24,109,1.665,0.77,us,us7000i2li,2022-08-30T05:11:21.040Z,"185 km WNW of Sorong, Indonesia",earthquake,4.15,4.606,0.145,14,reviewed,us,us
2022-08-17T15:46:51.547Z,4.8445,-76.0511,128.811,4.6,mb,33,81,1.435,0.78,us,us7000i2l7,2022-08-30T05:05:53.225Z,"7 km S of El Águila, Colombia",earthquake,11.08,6.655,0.096,32,reviewed,us,us
2022-08-17T13:25:59.699Z,44.3224,149.597,10,4.8,mb,67,137,5.038,1,us,us6000ibky,2022-08-17T13:44:51.040Z,"169 km SE of Kuril’sk, Russia",earthquake,10.85,1.896,0.055,102,reviewed,us,us
2022-08-17T12:56:32.439Z,-7.0096,125.4748,487.994,5.5,mww,159,29,2.978,0.68,us,us6000ibju,2022-08-18T12:59:39.567Z,"170 km N of Metinaro, Timor Leste",earthquake,9.89,6.361,0.063,24,reviewed,us,us
2022-08-17T09:38:18.840Z,45.2403,150.0349,74.462,4.7,mb,36,171,5.343,0.37,us,us6000ibj9,2022-08-17T09:58:03.040Z,"Kuril Islands",earthquake,13.01,9.452,0.115,23,reviewed,us,us
2022-08-17T09:35:14.704Z,9.6623,125.8786,127.198,4.9,mb,66,122,8.955,0.71,us,us6000ibj7,2022-08-17T12:24:35.017Z,"10 km WNW of Socorro, Philippines",earthquake,11.38,6.95,0.076,55,reviewed,us,us
2022-08-17T07:09:23.034Z,-0.4597,-80.761,28.324,4.6,mb,52,150,2.152,0.95,us,us6000ibis,2022-08-17T07:48:02.040Z,"40 km WNW of Bahía de Caráquez, Ecuador",earthquake,7.32,5.894,0.051,115,reviewed,us,us
2022-08-17T05:38:19.264Z,-4.9175,102.9018,61.634,4.6,mb,35,158,0.556,0.44,us,us6000ibif,2022-08-17T08:26:35.040Z,"105 km SSW of Pagar Alam, Indonesia",earthquake,8.52,6.642,0.119,21,reviewed,us,us
2022-08-17T04:24:44.991Z,33.1354,141.7663,10,5.6,mww,65,70,1.639,0.53,us,us6000ibi3,2022-08-29T06:37:21.388Z,"260 km SSE of Katsuura, Japan",earthquake,7.56,1.771,0.054,33,reviewed,us,us
2022-08-17T02:00:18.602Z,55.908,-155.8112,33.2,5,mb,,,,0.67,ak,ak022air9dp1,2022-08-31T02:10:32.305Z,"153 km SW of Akhiok, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2022-08-16T18:17:53.945Z,-32.0719,-68.5456,132.883,4.5,mb,52,81,0.538,0.96,us,us6000ibe5,2022-08-16T21:09:02.040Z,"Mendoza, Argentina",earthquake,7.93,9,0.124,21,reviewed,us,us
2022-08-16T18:14:10.947Z,-8.2276,127.8441,68.383,4.6,mb,24,46,3.429,1.13,us,us6000ibe6,2022-08-16T20:46:54.040Z,"98 km ENE of Lospalos, Timor Leste",earthquake,2.69,9.841,0.141,16,reviewed,us,us
2022-08-16T17:25:07.668Z,-5.9568,146.6193,53.057,5,mb,95,44,5.795,1.11,us,us6000ibdp,2022-08-16T17:54:47.871Z,"91 km ENE of Kainantu, Papua New Guinea",earthquake,9.67,5.822,0.059,92,reviewed,us,us
2022-08-16T16:35:28.165Z,1.7313,126.2283,13.261,4.6,mb,33,77,1.484,0.5,us,us7000i2bz,2022-08-28T15:34:29.040Z,"Molucca Sea",earthquake,10.26,5.239,0.122,22,reviewed,us,us
2022-08-16T16:34:40.037Z,39.2513,20.6123,14.477,4.5,mb,90,98,0.786,0.74,us,us6000ibdc,2022-08-28T15:11:45.040Z,"2 km NNE of Kanaláki, Greece",earthquake,4.97,4.31,0.116,22,reviewed,us,us
2022-08-16T15:48:54.414Z,-7.699,129.2703,61.961,4.5,mb,18,111,2.029,0.81,us,us7000i2by,2022-08-28T14:53:03.040Z,"266 km ENE of Lospalos, Timor Leste",earthquake,9.25,8.692,0.204,8,reviewed,us,us
2022-08-16T15:04:56.990Z,46.0466,148.1447,10.003,4.5,mb,33,128,3.829,0.57,us,us7000i2bx,2022-08-25T20:57:26.040Z,"93 km NNE of Kuril’sk, Russia",earthquake,8.35,4.111,0.131,17,reviewed,us,us
2022-08-16T14:37:34.818Z,44.3475,149.4158,10,4.8,mb,82,116,5.136,0.52,us,us6000ibb7,2022-08-25T20:27:38.040Z,"156 km SE of Kuril’sk, Russia",earthquake,9.28,1.794,0.046,144,reviewed,us,us
2022-08-16T13:14:20.052Z,-6.796,147.4339,61.458,4.5,mb,40,108,5.372,0.54,us,us6000ibay,2022-08-25T19:20:36.309Z,"49 km E of Lae, Papua New Guinea",earthquake,11.19,4.601,0.104,28,reviewed,us,us
2022-08-16T13:00:31.282Z,-58.2044,-25.2725,35,4.5,mb,19,79,7.379,0.39,us,us7000i2bs,2022-08-25T16:32:18.040Z,"South Sandwich Islands region",earthquake,8.94,1.835,0.157,13,reviewed,us,us
2022-08-16T12:51:04.368Z,44.2513,149.5166,10,4.6,mb,105,169,4.981,0.57,us,us6000ibas,2022-08-17T13:24:36.040Z,"169 km SE of Kuril’sk, Russia",earthquake,9.99,1.911,0.057,93,reviewed,us,us
2022-08-16T10:59:33.584Z,44.3002,149.5379,10,5,mb,126,136,4.996,0.55,us,us6000ib9v,2022-08-16T11:19:42.040Z,"166 km SE of Kuril’sk, Russia",earthquake,6.76,1.868,0.032,310,reviewed,us,us
2022-08-16T10:39:54.202Z,44.3396,149.5425,10,5.1,mww,130,92,4.999,0.83,us,us6000ib9s,2022-08-16T13:23:42.040Z,"164 km SE of Kuril’sk, Russia",earthquake,8.24,1.712,0.083,14,reviewed,us,us
2022-08-16T08:34:12.247Z,-22.4001,170.3261,34.758,5,mb,37,115,2.671,1.18,us,us6000ib98,2022-08-16T08:53:12.040Z,"269 km ESE of Tadine, New Caledonia",earthquake,11.41,5.995,0.094,38,reviewed,us,us
2022-08-16T07:13:09.474Z,10.2714,125.5214,78.941,4.6,mb,49,116,3.182,1.14,us,us6000ib8x,2022-08-16T07:58:07.066Z,"8 km SSW of Tubajon, Philippines",earthquake,10.96,7.416,0.066,69,reviewed,us,us
2022-08-16T07:09:48.786Z,-54.8134,158.571,10,5.5,mww,41,50,0.387,0.88,us,us6000ib8t,2022-08-17T04:41:20.739Z,"Macquarie Island region",earthquake,6.27,1.791,0.053,34,reviewed,us,us
2022-08-16T07:02:29.840Z,2.7006,95.6038,28.227,4.6,mb,25,198,2.41,0.55,us,us6000ib8q,2022-08-23T09:27:29.040Z,"89 km WNW of Sinabang, Indonesia",earthquake,7.57,6.72,0.152,13,reviewed,us,us
2022-08-16T07:02:09.836Z,-21.6775,-178.5008,438.673,4.5,mb,64,91,3.113,0.65,us,us6000ib8s,2022-08-16T07:41:25.040Z,"",earthquake,12.56,6.868,0.057,90,reviewed,us,us
2022-08-16T04:47:13.206Z,-16.9709,-70.5901,10.416,4.5,mb,40,143,1.226,0.63,us,us6000ib8a,2022-08-29T04:10:11.040Z,"21 km SSE of Carumas, Peru",earthquake,7.49,5.152,0.109,25,reviewed,us,us
2022-08-16T03:46:24.849Z,-31.3286,-177.6752,10,4.6,mb,36,129,2.071,0.59,us,us6000ib81,2022-08-29T03:32:48.040Z,"Kermadec Islands region",earthquake,10.88,1.832,0.114,23,reviewed,us,us
2022-08-16T03:44:36.737Z,13.2688,-89.5091,60.533,4.6,mwr,96,86,0.388,0.65,us,us6000ib7v,2022-08-29T03:26:01.230Z,"31 km SW of La Libertad, El Salvador",earthquake,5.96,4.194,0.071,19,reviewed,us,us
2022-08-16T03:26:15.277Z,-48.6856,121.3275,10,4.7,mb,24,65,16.039,0.7,us,us6000ibev,2022-08-29T03:17:23.040Z,"western Indian-Antarctic Ridge",earthquake,8.68,1.844,0.126,22,reviewed,us,us
2022-08-15T22:17:34.060Z,-16.7949,-172.722,10,4.9,mb,36,70,2.21,0.57,us,us7000i22u,2022-08-30T03:08:01.040Z,"147 km SE of Hihifo, Tonga",earthquake,8.61,1.763,0.117,23,reviewed,us,us
2022-08-15T21:35:04.953Z,-15.8964,167.1641,16.77,4.6,mb,21,167,0.448,0.62,us,us7000i22t,2022-08-30T02:48:43.040Z,"31 km NW of Norsup, Vanuatu",earthquake,9.43,1.806,0.146,14,reviewed,us,us
2022-08-15T20:27:10.215Z,-16.2712,168.1037,194.756,4.5,mb,54,113,1.193,0.69,us,us6000ib5p,2022-08-25T14:17:19.040Z,"75 km ESE of Lakatoro, Vanuatu",earthquake,9.33,4.96,0.094,33,reviewed,us,us
2022-08-15T19:21:15.369Z,44.3307,149.4841,10,4.7,mb,68,120,4.957,0.63,us,us6000ib52,2022-08-25T13:59:08.040Z,"161 km SE of Kuril’sk, Russia",earthquake,9.74,1.84,0.071,60,reviewed,us,us
2022-08-15T19:19:15.442Z,-32.6854,-178.9877,36.481,4.5,mb,19,208,5.347,0.66,us,us7000i22p,2022-08-25T14:04:16.040Z,"south of the Kermadec Islands",earthquake,13.53,8.878,0.163,11,reviewed,us,us
2022-08-15T16:49:07.294Z,-7.1273,-12.8636,10,5.4,mww,57,61,1.686,0.64,us,us6000ib49,2022-08-24T19:50:56.594Z,"192 km ENE of Georgetown, Saint Helena",earthquake,9.45,1.817,0.098,10,reviewed,us,us
2022-08-15T16:35:12.292Z,0.1257,96.586,10,4.9,mb,63,35,1.532,0.87,us,us6000ib44,2022-08-24T19:42:25.040Z,"261 km S of Sinabang, Indonesia",earthquake,6.76,1.082,0.074,58,reviewed,us,us
2022-08-15T15:07:26.248Z,1.7941,126.3844,39.693,4.7,mb,66,82,1.413,0.65,us,us6000ib2g,2022-08-24T18:48:47.040Z,"157 km NW of Ternate, Indonesia",earthquake,6.02,5.937,0.067,67,reviewed,us,us
2022-08-15T13:45:20.900Z,-13.4146,167.2121,10.022,4.7,mb,15,129,2.021,0.39,us,us7000i22c,2022-08-24T18:18:24.040Z,"62 km NW of Sola, Vanuatu",earthquake,9.75,5.403,0.208,9,reviewed,us,us
2022-08-15T13:12:47.294Z,5.8963,137.0488,10,4.5,mb,20,122,9.983,0.37,us,us7000i22h,2022-08-24T18:02:51.040Z,"Palau region",earthquake,8.61,1.885,0.156,14,reviewed,us,us
2022-08-15T13:05:06.456Z,33.1189,90.4421,10,4.5,mb,53,83,6.925,0.85,us,us6000ib0a,2022-08-24T17:21:40.040Z,"237 km NW of Nagqu, China",earthquake,11.31,1.894,0.069,65,reviewed,us,us
2022-08-15T11:10:05.682Z,-5.707,110.3692,552.772,4.8,mb,97,26,1.335,0.59,us,us6000iaz4,2022-08-29T05:54:28.040Z,"93 km NNW of Batang, Indonesia",earthquake,9.52,6.388,0.048,134,reviewed,us,us
2022-08-15T09:41:06.784Z,-8.6939,-74.4419,156.107,4.5,mb,27,96,1.968,1.08,us,us6000iayq,2022-08-16T04:29:32.040Z,"30 km ENE of Honoria, Peru",earthquake,7.83,5.879,0.15,13,reviewed,us,us
2022-08-15T08:52:12.574Z,19.1092,121.1257,35,4.5,mb,36,119,3.69,0.71,us,us6000iayn,2022-08-15T13:49:30.040Z,"55 km N of Namuac, Philippines",earthquake,11.94,1.949,0.118,21,reviewed,us,us
2022-08-15T08:30:37.855Z,38.4817,99.1373,10,5.3,mb,82,33,10.741,0.43,us,us6000iayj,2022-08-15T17:17:28.120Z,"124 km WSW of Zhangye, China",earthquake,8.7,1.85,0.033,304,reviewed,us,us
2022-08-15T08:23:05.917Z,6.6259,125.0149,10,5.4,mww,136,36,0.713,0.63,us,us6000iayh,2022-08-16T18:52:01.040Z,"4 km E of Telafas, Philippines",earthquake,6.34,1.768,0.061,26,reviewed,us,us
2022-08-15T08:19:37.868Z,18.0241,121.0931,83.498,4.9,mb,110,95,4.769,0.45,us,us6000iayf,2022-08-15T09:06:34.040Z,"9 km W of Kabugao, Philippines",earthquake,8.68,6.756,0.038,218,reviewed,us,us
2022-08-15T07:43:58.978Z,-3.2287,149.5011,10,4.6,mb,46,58,2.824,0.52,us,us6000ibex,2022-08-17T07:49:44.040Z,"161 km WSW of Kavieng, Papua New Guinea",earthquake,6.61,1.711,0.08,46,reviewed,us,us
2022-08-15T07:09:18.457Z,52.1085,159.0797,49.961,4.8,mb,116,120,0.953,0.48,us,us6000iay5,2022-08-15T07:55:02.040Z,"102 km SSE of Vilyuchinsk, Russia",earthquake,6.92,5.344,0.034,274,reviewed,us,us
2022-08-15T06:58:40.853Z,14.6262,52.8193,10,4.6,mb,56,46,10.191,0.55,us,us6000iay1,2022-08-15T11:10:52.040Z,"188 km SSE of Al Ghayz?ah, Yemen",earthquake,5.3,1.776,0.085,43,reviewed,us,us
2022-08-15T04:34:48.816Z,2.4926,128.2388,153.973,4.6,mb,65,104,1.919,0.6,us,us6000iaxa,2022-08-30T02:14:17.040Z,"88 km NNE of Tobelo, Indonesia",earthquake,7.43,4.785,0.068,64,reviewed,us,us
2022-08-15T03:54:40.965Z,-32.6809,-178.9935,38.179,4.9,mb,45,75,3.53,0.69,us,us6000iax4,2022-08-30T02:10:13.040Z,"south of the Kermadec Islands",earthquake,10.21,5.191,0.098,33,reviewed,us,us
2022-08-15T02:01:38.052Z,-3.311,100.7772,38.021,4.8,mb,66,134,2.411,0.67,us,us6000iawk,2022-08-30T01:36:26.040Z,"154 km SSW of Sungai Penuh, Indonesia",earthquake,5.98,5.764,0.079,49,reviewed,us,us
2022-08-15T01:38:03.314Z,6.4748,126.8619,85.077,4.7,mb,43,115,1.404,0.86,us,us7000i223,2022-08-30T01:14:08.040Z,"73 km SE of Bobon, Philippines",earthquake,10.38,6.85,0.095,34,reviewed,us,us
2022-08-15T01:33:43.686Z,-5.9904,147.3546,72.536,5.1,mb,113,25,3.398,0.63,us,us6000iawd,2022-08-30T00:56:48.534Z,"83 km NW of Finschhafen, Papua New Guinea",earthquake,9.43,4.821,0.048,139,reviewed,us,us
2022-08-14T21:42:39.054Z,-15.7165,167.226,35,4.5,mb,20,161,0.269,0.62,us,us7000i21e,2022-08-24T21:31:40.040Z,"22 km SSE of Luganville, Vanuatu",earthquake,12.1,1.92,0.15,13,reviewed,us,us
2022-08-14T21:10:35.090Z,37.8597,93.6677,10,5,mb,151,38,8.255,0.47,us,us6000iav9,2022-08-24T21:44:31.040Z,"northern Qinghai, China",earthquake,7.65,1.714,0.051,123,reviewed,us,us
2022-08-14T21:04:44.737Z,-22.0781,170.966,78,6.4,mww,126,31,3.301,0.65,us,us6000iav7,2022-08-24T21:56:42.095Z,"southeast of the Loyalty Islands",earthquake,7.75,1.857,0.039,62,reviewed,us,us
2022-08-14T20:59:39.017Z,-24.1121,-67.0197,168.675,4.5,mb,32,56,2.731,1.04,us,us6000iav5,2022-08-14T21:18:29.040Z,"72 km W of San Antonio de los Cobres, Argentina",earthquake,8.19,9.031,0.091,36,reviewed,us,us
